Comunidades y Ciudades Autónomas;Periodo;Total
10 Comunitat Valenciana;1993M07;2.369
10 Comunitat Valenciana;1993M06;2.040
10 Comunitat Valenciana;1993M05;2.092
10 Comunitat Valenciana;1993M04;1.500
10 Comunitat Valenciana;1993M03;1.357
10 Comunitat Valenciana;1993M02;843
10 Comunitat Valenciana;1993M01;694
10 Comunitat Valenciana;1992M12;1.280
10 Comunitat Valenciana;1992M11;1.309
10 Comunitat Valenciana;1992M10;3.193
10 Comunitat Valenciana;1992M09;3.002
10 Comunitat Valenciana;1992M08;2.013
10 Comunitat Valenciana;1992M07;2.202
10 Comunitat Valenciana;1992M06;2.278
10 Comunitat Valenciana;1992M05;2.538
10 Comunitat Valenciana;1992M04;1.604
10 Comunitat Valenciana;1992M03;1.479
10 Comunitat Valenciana;1992M02;1.000
10 Comunitat Valenciana;1992M01;728
10 Comunitat Valenciana;1991M12;1.406
10 Comunitat Valenciana;1991M11;1.360
10 Comunitat Valenciana;1991M10;2.602
10 Comunitat Valenciana;1991M09;2.945
10 Comunitat Valenciana;1991M08;2.003
10 Comunitat Valenciana;1991M07;2.063
10 Comunitat Valenciana;1991M06;2.521
10 Comunitat Valenciana;1991M05;1.870
10 Comunitat Valenciana;1991M04;1.955
10 Comunitat Valenciana;1991M03;1.421
10 Comunitat Valenciana;1991M02;866
10 Comunitat Valenciana;1991M01;786
10 Comunitat Valenciana;1990M12;1.623
10 Comunitat Valenciana;1990M11;1.324
10 Comunitat Valenciana;1990M10;2.616
10 Comunitat Valenciana;1990M09;3.244
10 Comunitat Valenciana;1990M08;1.861
10 Comunitat Valenciana;1990M07;2.095
10 Comunitat Valenciana;1990M06;2.548
10 Comunitat Valenciana;1990M05;1.898
10 Comunitat Valenciana;1990M04;1.752
10 Comunitat Valenciana;1990M03;1.671
10 Comunitat Valenciana;1990M02;848
10 Comunitat Valenciana;1990M01;802
10 Comunitat Valenciana;1989M12;1.586
10 Comunitat Valenciana;1989M11;1.194
10 Comunitat Valenciana;1989M10;2.347
10 Comunitat Valenciana;1989M09;3.150
10 Comunitat Valenciana;1989M08;1.833
10 Comunitat Valenciana;1989M07;2.353
10 Comunitat Valenciana;1989M06;2.096
10 Comunitat Valenciana;1989M05;1.726
10 Comunitat Valenciana;1989M04;2.172
10 Comunitat Valenciana;1989M03;1.298
10 Comunitat Valenciana;1989M02;883
10 Comunitat Valenciana;1989M01;886
10 Comunitat Valenciana;1988M12;1.509
10 Comunitat Valenciana;1988M11;1.134
10 Comunitat Valenciana;1988M10;2.597
10 Comunitat Valenciana;1988M09;2.737
10 Comunitat Valenciana;1988M08;1.943
10 Comunitat Valenciana;1988M07;2.451
10 Comunitat Valenciana;1988M06;2.075
10 Comunitat Valenciana;1988M05;1.794
10 Comunitat Valenciana;1988M04;1.873
10 Comunitat Valenciana;1988M03;1.462
10 Comunitat Valenciana;1988M02;899
10 Comunitat Valenciana;1988M01;904
10 Comunitat Valenciana;1987M12;1.456
10 Comunitat Valenciana;1987M11;1.119
10 Comunitat Valenciana;1987M10;2.467
10 Comunitat Valenciana;1987M09;2.561
10 Comunitat Valenciana;1987M08;2.331
10 Comunitat Valenciana;1987M07;1.933
10 Comunitat Valenciana;1987M06;1.890
10 Comunitat Valenciana;1987M05;2.345
10 Comunitat Valenciana;1987M04;1.462
10 Comunitat Valenciana;1987M03;1.341
10 Comunitat Valenciana;1987M02;898
10 Comunitat Valenciana;1987M01;802
10 Comunitat Valenciana;1986M12;1.439
10 Comunitat Valenciana;1986M11;1.186
10 Comunitat Valenciana;1986M10;2.128
10 Comunitat Valenciana;1986M09;2.373
10 Comunitat Valenciana;1986M08;2.352
10 Comunitat Valenciana;1986M07;1.869
10 Comunitat Valenciana;1986M06;1.775
10 Comunitat Valenciana;1986M05;1.970
10 Comunitat Valenciana;1986M04;1.563
10 Comunitat Valenciana;1986M03;1.356
10 Comunitat Valenciana;1986M02;793
10 Comunitat Valenciana;1986M01;718
10 Comunitat Valenciana;1985M12;1.131
10 Comunitat Valenciana;1985M11;1.090
10 Comunitat Valenciana;1985M10;1.913
10 Comunitat Valenciana;1985M09;2.241
10 Comunitat Valenciana;1985M08;2.296
10 Comunitat Valenciana;1985M07;1.768
10 Comunitat Valenciana;1985M06;1.820
10 Comunitat Valenciana;1985M05;1.533
10 Comunitat Valenciana;1985M04;1.225
10 Comunitat Valenciana;1985M03;1.519
10 Comunitat Valenciana;1985M02;757
10 Comunitat Valenciana;1985M01;740
10 Comunitat Valenciana;1984M12;1.383
10 Comunitat Valenciana;1984M11;1.005
10 Comunitat Valenciana;1984M10;1.696
10 Comunitat Valenciana;1984M09;2.445
10 Comunitat Valenciana;1984M08;1.900
10 Comunitat Valenciana;1984M07;1.855
10 Comunitat Valenciana;1984M06;1.875
10 Comunitat Valenciana;1984M05;1.785
10 Comunitat Valenciana;1984M04;1.630
10 Comunitat Valenciana;1984M03;1.343
10 Comunitat Valenciana;1984M02;798
10 Comunitat Valenciana;1984M01;897
10 Comunitat Valenciana;1983M12;1.412
10 Comunitat Valenciana;1983M11;996
10 Comunitat Valenciana;1983M10;1.984
10 Comunitat Valenciana;1983M09;2.105
10 Comunitat Valenciana;1983M08;1.722
10 Comunitat Valenciana;1983M07;2.418
10 Comunitat Valenciana;1983M06;1.736
10 Comunitat Valenciana;1983M05;1.742
10 Comunitat Valenciana;1983M04;1.632
10 Comunitat Valenciana;1983M03;1.328
10 Comunitat Valenciana;1983M02;845
10 Comunitat Valenciana;1983M01;891
10 Comunitat Valenciana;1982M12;1.320
10 Comunitat Valenciana;1982M11;1.008
10 Comunitat Valenciana;1982M10;1.851
10 Comunitat Valenciana;1982M09;2.079
10 Comunitat Valenciana;1982M08;1.851
10 Comunitat Valenciana;1982M07;2.144
10 Comunitat Valenciana;1982M06;1.644
10 Comunitat Valenciana;1982M05;2.001
10 Comunitat Valenciana;1982M04;1.385
10 Comunitat Valenciana;1982M03;1.420
10 Comunitat Valenciana;1982M02;716
10 Comunitat Valenciana;1982M01;885
10 Comunitat Valenciana;1981M12;1.573
10 Comunitat Valenciana;1981M11;1.134
10 Comunitat Valenciana;1981M10;2.220
10 Comunitat Valenciana;1981M09;2.376
10 Comunitat Valenciana;1981M08;2.581
10 Comunitat Valenciana;1981M07;2.250
10 Comunitat Valenciana;1981M06;1.881
10 Comunitat Valenciana;1981M05;2.390
10 Comunitat Valenciana;1981M04;1.601
10 Comunitat Valenciana;1981M03;1.655
10 Comunitat Valenciana;1981M02;957
10 Comunitat Valenciana;1981M01;1.107
10 Comunitat Valenciana;1980M12;1.978
10 Comunitat Valenciana;1980M11;1.266
10 Comunitat Valenciana;1980M10;2.054
10 Comunitat Valenciana;1980M09;2.343
10 Comunitat Valenciana;1980M08;2.679
10 Comunitat Valenciana;1980M07;2.776
10 Comunitat Valenciana;1980M06;1.770
10 Comunitat Valenciana;1980M05;2.380
10 Comunitat Valenciana;1980M04;1.597
10 Comunitat Valenciana;1980M03;2.096
10 Comunitat Valenciana;1980M02;1.118
10 Comunitat Valenciana;1980M01;1.179
10 Comunitat Valenciana;1979M12;2.426
10 Comunitat Valenciana;1979M11;1.309
10 Comunitat Valenciana;1979M10;2.278
10 Comunitat Valenciana;1979M09;3.098
10 Comunitat Valenciana;1979M08;2.649
10 Comunitat Valenciana;1979M07;2.939
10 Comunitat Valenciana;1979M06;2.466
10 Comunitat Valenciana;1979M05;2.143
10 Comunitat Valenciana;1979M04;2.148
10 Comunitat Valenciana;1979M03;2.091
10 Comunitat Valenciana;1979M02;1.215
10 Comunitat Valenciana;1979M01;1.261
10 Comunitat Valenciana;1978M12;2.613
10 Comunitat Valenciana;1978M11;1.390
10 Comunitat Valenciana;1978M10;2.390
10 Comunitat Valenciana;1978M09;3.024
10 Comunitat Valenciana;1978M08;2.813
10 Comunitat Valenciana;1978M07;3.260
10 Comunitat Valenciana;1978M06;2.258
10 Comunitat Valenciana;1978M05;2.355
10 Comunitat Valenciana;1978M04;2.541
10 Comunitat Valenciana;1978M03;1.938
10 Comunitat Valenciana;1978M02;1.108
10 Comunitat Valenciana;1978M01;1.456
10 Comunitat Valenciana;1977M12;2.381
10 Comunitat Valenciana;1977M11;1.464
10 Comunitat Valenciana;1977M10;2.653
10 Comunitat Valenciana;1977M09;2.742
10 Comunitat Valenciana;1977M08;2.720
10 Comunitat Valenciana;1977M07;3.296
10 Comunitat Valenciana;1977M06;2.198
10 Comunitat Valenciana;1977M05;2.509
10 Comunitat Valenciana;1977M04;2.303
10 Comunitat Valenciana;1977M03;2.054
10 Comunitat Valenciana;1977M02;1.115
10 Comunitat Valenciana;1977M01;1.396
10 Comunitat Valenciana;1976M12;2.440
10 Comunitat Valenciana;1976M11;1.465
10 Comunitat Valenciana;1976M10;2.755
10 Comunitat Valenciana;1976M09;2.803
10 Comunitat Valenciana;1976M08;2.751
10 Comunitat Valenciana;1976M07;2.721
10 Comunitat Valenciana;1976M06;2.202
10 Comunitat Valenciana;1976M05;2.522
10 Comunitat Valenciana;1976M04;2.048
10 Comunitat Valenciana;1976M03;1.944
10 Comunitat Valenciana;1976M02;1.209
10 Comunitat Valenciana;1976M01;1.100
10 Comunitat Valenciana;1975M12;3.224
10 Comunitat Valenciana;1975M11;1.711
10 Comunitat Valenciana;1975M10;2.344
10 Comunitat Valenciana;1975M09;2.653
10 Comunitat Valenciana;1975M08;3.237
10 Comunitat Valenciana;1975M07;2.737
10 Comunitat Valenciana;1975M06;2.193
10 Comunitat Valenciana;1975M05;2.509
10 Comunitat Valenciana;1975M04;2.059
10 Comunitat Valenciana;1975M03;2.078
10 Comunitat Valenciana;1975M02;1.095
10 Comunitat Valenciana;1975M01;1.131
11 Extremadura;2021M12;176
11 Extremadura;2021M11;211
11 Extremadura;2021M10;368
11 Extremadura;2021M09;363
11 Extremadura;2021M08;281
11 Extremadura;2021M07;343
11 Extremadura;2021M06;334
11 Extremadura;2021M05;239
11 Extremadura;2021M04;158
11 Extremadura;2021M03;129
11 Extremadura;2021M02;117
11 Extremadura;2021M01;84
11 Extremadura;2020M12;145
11 Extremadura;2020M11;151
11 Extremadura;2020M10;215
11 Extremadura;2020M09;219
11 Extremadura;2020M08;196
11 Extremadura;2020M07;191
11 Extremadura;2020M06;92
11 Extremadura;2020M05;27
11 Extremadura;2020M04;6
11 Extremadura;2020M03;88
11 Extremadura;2020M02;118
11 Extremadura;2020M01;100
11 Extremadura;2019M12;144
11 Extremadura;2019M11;174
11 Extremadura;2019M10;366
11 Extremadura;2019M09;494
11 Extremadura;2019M08;396
11 Extremadura;2019M07;387
11 Extremadura;2019M06;465
11 Extremadura;2019M05;271
11 Extremadura;2019M04;218
11 Extremadura;2019M03;174
11 Extremadura;2019M02;96
11 Extremadura;2019M01;93
11 Extremadura;2018M12;147
11 Extremadura;2018M11;195
11 Extremadura;2018M10;363
11 Extremadura;2018M09;539
11 Extremadura;2018M08;361
11 Extremadura;2018M07;384
11 Extremadura;2018M06;447
11 Extremadura;2018M05;241
11 Extremadura;2018M04;279
11 Extremadura;2018M03;138
11 Extremadura;2018M02;94
11 Extremadura;2018M01;78
11 Extremadura;2017M12;146
11 Extremadura;2017M11;152
11 Extremadura;2017M10;311
11 Extremadura;2017M09;562
11 Extremadura;2017M08;377
11 Extremadura;2017M07;509
11 Extremadura;2017M06;495
11 Extremadura;2017M05;290
11 Extremadura;2017M04;248
11 Extremadura;2017M03;193
11 Extremadura;2017M02;116
11 Extremadura;2017M01;64
11 Extremadura;2016M12;146
11 Extremadura;2016M11;141
11 Extremadura;2016M10;359
11 Extremadura;2016M09;536
11 Extremadura;2016M08;449
11 Extremadura;2016M07;557
11 Extremadura;2016M06;470
11 Extremadura;2016M05;297
11 Extremadura;2016M04;304
11 Extremadura;2016M03;151
11 Extremadura;2016M02;93
11 Extremadura;2016M01;82
11 Extremadura;2015M12;130
11 Extremadura;2015M11;129
11 Extremadura;2015M10;400
11 Extremadura;2015M09;475
11 Extremadura;2015M08;526
11 Extremadura;2015M07;479
11 Extremadura;2015M06;441
11 Extremadura;2015M05;323
11 Extremadura;2015M04;227
11 Extremadura;2015M03;148
11 Extremadura;2015M02;95
11 Extremadura;2015M01;70
11 Extremadura;2014M12;127
11 Extremadura;2014M11;125
11 Extremadura;2014M10;347
11 Extremadura;2014M09;470
11 Extremadura;2014M08;474
11 Extremadura;2014M07;419
11 Extremadura;2014M06;469
11 Extremadura;2014M05;321
11 Extremadura;2014M04;204
11 Extremadura;2014M03;162
11 Extremadura;2014M02;95
11 Extremadura;2014M01;85
11 Extremadura;2013M12;121
11 Extremadura;2013M11;115
11 Extremadura;2013M10;271
11 Extremadura;2013M09;455
11 Extremadura;2013M08;434
11 Extremadura;2013M07;430
11 Extremadura;2013M06;487
11 Extremadura;2013M05;252
11 Extremadura;2013M04;244
11 Extremadura;2013M03;142
11 Extremadura;2013M02;89
11 Extremadura;2013M01;70
11 Extremadura;2012M12;122
11 Extremadura;2012M11;140
11 Extremadura;2012M10;376
11 Extremadura;2012M09;593
11 Extremadura;2012M08;460
11 Extremadura;2012M07;425
11 Extremadura;2012M06;574
11 Extremadura;2012M05;306
11 Extremadura;2012M04;273
11 Extremadura;2012M03;202
11 Extremadura;2012M02;95
11 Extremadura;2012M01;78
11 Extremadura;2011M12;104
11 Extremadura;2011M11;120
11 Extremadura;2011M10;363
11 Extremadura;2011M09;565
11 Extremadura;2011M08;449
11 Extremadura;2011M07;523
11 Extremadura;2011M06;459
11 Extremadura;2011M05;329
11 Extremadura;2011M04;292
11 Extremadura;2011M03;161
11 Extremadura;2011M02;89
11 Extremadura;2011M01;57
11 Extremadura;2010M12;103
11 Extremadura;2010M11;135
11 Extremadura;2010M10;470
11 Extremadura;2010M09;515
11 Extremadura;2010M08;500
11 Extremadura;2010M07;567
11 Extremadura;2010M06;477
11 Extremadura;2010M05;431
11 Extremadura;2010M04;289
11 Extremadura;2010M03;164
11 Extremadura;2010M02;124
11 Extremadura;2010M01;74
11 Extremadura;2009M12;133
11 Extremadura;2009M11;134
11 Extremadura;2009M10;443
11 Extremadura;2009M09;559
11 Extremadura;2009M08;662
11 Extremadura;2009M07;510
11 Extremadura;2009M06;503
11 Extremadura;2009M05;526
11 Extremadura;2009M04;287
11 Extremadura;2009M03;234
11 Extremadura;2009M02;105
11 Extremadura;2009M01;82
11 Extremadura;2008M12;184
11 Extremadura;2008M11;155
11 Extremadura;2008M10;452
11 Extremadura;2008M09;612
11 Extremadura;2008M08;730
11 Extremadura;2008M07;498
11 Extremadura;2008M06;557
11 Extremadura;2008M05;543
11 Extremadura;2008M04;345
11 Extremadura;2008M03;169
11 Extremadura;2008M02;84
11 Extremadura;2008M01;69
11 Extremadura;2007M12;144
11 Extremadura;2007M11;150
11 Extremadura;2007M10;479
11 Extremadura;2007M09;692
11 Extremadura;2007M08;593
11 Extremadura;2007M07;520
11 Extremadura;2007M06;627
11 Extremadura;2007M05;408
11 Extremadura;2007M04;375
11 Extremadura;2007M03;292
11 Extremadura;2007M02;79
11 Extremadura;2007M01;60
11 Extremadura;2006M12;168
11 Extremadura;2006M11;154
11 Extremadura;2006M10;434
11 Extremadura;2006M09;717
11 Extremadura;2006M08;629
11 Extremadura;2006M07;610
11 Extremadura;2006M06;549
11 Extremadura;2006M05;439
11 Extremadura;2006M04;542
11 Extremadura;2006M03;261
11 Extremadura;2006M02;98
11 Extremadura;2006M01;70
11 Extremadura;2005M12;162
11 Extremadura;2005M11;140
11 Extremadura;2005M10;499
11 Extremadura;2005M09;642
11 Extremadura;2005M08;657
11 Extremadura;2005M07;596
11 Extremadura;2005M06;526
11 Extremadura;2005M05;451
11 Extremadura;2005M04;474
11 Extremadura;2005M03;257
11 Extremadura;2005M02;119
11 Extremadura;2005M01;64
11 Extremadura;2004M12;199
11 Extremadura;2004M11;133
11 Extremadura;2004M10;576
11 Extremadura;2004M09;668
11 Extremadura;2004M08;711
11 Extremadura;2004M07;676
11 Extremadura;2004M06;523
11 Extremadura;2004M05;512
11 Extremadura;2004M04;335
11 Extremadura;2004M03;265
11 Extremadura;2004M02;128
11 Extremadura;2004M01;110
11 Extremadura;2003M12;215
11 Extremadura;2003M11;194
11 Extremadura;2003M10;488
11 Extremadura;2003M09;670
11 Extremadura;2003M08;966
11 Extremadura;2003M07;530
11 Extremadura;2003M06;485
11 Extremadura;2003M05;528
11 Extremadura;2003M04;302
11 Extremadura;2003M03;293
11 Extremadura;2003M02;109
11 Extremadura;2003M01;90
11 Extremadura;2002M12;204
11 Extremadura;2002M11;175
11 Extremadura;2002M10;484
11 Extremadura;2002M09;638
11 Extremadura;2002M08;927
11 Extremadura;2002M07;522
11 Extremadura;2002M06;596
11 Extremadura;2002M05;387
11 Extremadura;2002M04;388
11 Extremadura;2002M03;255
11 Extremadura;2002M02;125
11 Extremadura;2002M01;78
11 Extremadura;2001M12;270
11 Extremadura;2001M11;166
11 Extremadura;2001M10;525
11 Extremadura;2001M09;770
11 Extremadura;2001M08;815
11 Extremadura;2001M07;512
11 Extremadura;2001M06;585
11 Extremadura;2001M05;410
11 Extremadura;2001M04;374
11 Extremadura;2001M03;360
11 Extremadura;2001M02;109
11 Extremadura;2001M01;81
11 Extremadura;2000M12;284
11 Extremadura;2000M11;176
11 Extremadura;2000M10;526
11 Extremadura;2000M09;810
11 Extremadura;2000M08;851
11 Extremadura;2000M07;663
11 Extremadura;2000M06;541
11 Extremadura;2000M05;420
11 Extremadura;2000M04;546
11 Extremadura;2000M03;286
11 Extremadura;2000M02;130
11 Extremadura;2000M01;135
11 Extremadura;1999M12;257
11 Extremadura;1999M11;155
11 Extremadura;1999M10;645
11 Extremadura;1999M09;642
11 Extremadura;1999M08;901
11 Extremadura;1999M07;631
11 Extremadura;1999M06;443
11 Extremadura;1999M05;440
11 Extremadura;1999M04;341
11 Extremadura;1999M03;330
11 Extremadura;1999M02;130
11 Extremadura;1999M01;145
11 Extremadura;1998M12;302
11 Extremadura;1998M11;164
11 Extremadura;1998M10;601
11 Extremadura;1998M09;630
11 Extremadura;1998M08;1.002
11 Extremadura;1998M07;502
11 Extremadura;1998M06;398
11 Extremadura;1998M05;486
11 Extremadura;1998M04;322
11 Extremadura;1998M03;322
11 Extremadura;1998M02;162
11 Extremadura;1998M01;121
11 Extremadura;1997M12;329
11 Extremadura;1997M11;189
11 Extremadura;1997M10;448
11 Extremadura;1997M09;605
11 Extremadura;1997M08;1.059
11 Extremadura;1997M07;484
11 Extremadura;1997M06;406
11 Extremadura;1997M05;487
11 Extremadura;1997M04;377
11 Extremadura;1997M03;302
11 Extremadura;1997M02;122
11 Extremadura;1997M01;147
11 Extremadura;1996M12;301
11 Extremadura;1996M11;162
11 Extremadura;1996M10;465
11 Extremadura;1996M09;642
11 Extremadura;1996M08;975
11 Extremadura;1996M07;469
11 Extremadura;1996M06;412
11 Extremadura;1996M05;348
11 Extremadura;1996M04;346
11 Extremadura;1996M03;370
11 Extremadura;1996M02;140
11 Extremadura;1996M01;131
11 Extremadura;1995M12;384
11 Extremadura;1995M11;157
11 Extremadura;1995M10;444
11 Extremadura;1995M09;651
11 Extremadura;1995M08;930
11 Extremadura;1995M07;590
11 Extremadura;1995M06;360
11 Extremadura;1995M05;345
11 Extremadura;1995M04;485
11 Extremadura;1995M03;305
11 Extremadura;1995M02;168
11 Extremadura;1995M01;208
11 Extremadura;1994M12;344
11 Extremadura;1994M11;195
11 Extremadura;1994M10;486
11 Extremadura;1994M09;583
11 Extremadura;1994M08;969
11 Extremadura;1994M07;621
11 Extremadura;1994M06;407
11 Extremadura;1994M05;385
11 Extremadura;1994M04;408
11 Extremadura;1994M03;335
11 Extremadura;1994M02;162
11 Extremadura;1994M01;186
11 Extremadura;1993M12;397
11 Extremadura;1993M11;175
11 Extremadura;1993M10;538
11 Extremadura;1993M09;565
11 Extremadura;1993M08;1.049
11 Extremadura;1993M07;579
11 Extremadura;1993M06;412
11 Extremadura;1993M05;448
11 Extremadura;1993M04;380
11 Extremadura;1993M03;353
11 Extremadura;1993M02;185
11 Extremadura;1993M01;237
11 Extremadura;1992M12;408
11 Extremadura;1992M11;220
11 Extremadura;1992M10;598
11 Extremadura;1992M09;611
11 Extremadura;1992M08;1.229
11 Extremadura;1992M07;516
11 Extremadura;1992M06;429
11 Extremadura;1992M05;616
11 Extremadura;1992M04;373
11 Extremadura;1992M03;363
11 Extremadura;1992M02;269
11 Extremadura;1992M01;245
11 Extremadura;1991M12;459
11 Extremadura;1991M11;238
11 Extremadura;1991M10;512
11 Extremadura;1991M09;647
11 Extremadura;1991M08;1.286
11 Extremadura;1991M07;515
11 Extremadura;1991M06;470
11 Extremadura;1991M05;410
11 Extremadura;1991M04;428
11 Extremadura;1991M03;481
11 Extremadura;1991M02;223
11 Extremadura;1991M01;231
11 Extremadura;1990M12;585
11 Extremadura;1990M11;210
11 Extremadura;1990M10;529
11 Extremadura;1990M09;718
11 Extremadura;1990M08;1.223
11 Extremadura;1990M07;511
11 Extremadura;1990M06;465
11 Extremadura;1990M05;357
11 Extremadura;1990M04;498
11 Extremadura;1990M03;418
11 Extremadura;1990M02;227
11 Extremadura;1990M01;284
11 Extremadura;1989M12;525
11 Extremadura;1989M11;255
11 Extremadura;1989M10;455
11 Extremadura;1989M09;716
11 Extremadura;1989M08;1.226
11 Extremadura;1989M07;644
11 Extremadura;1989M06;350
11 Extremadura;1989M05;400
11 Extremadura;1989M04;490
11 Extremadura;1989M03;449
11 Extremadura;1989M02;281
11 Extremadura;1989M01;379
11 Extremadura;1988M12;477
11 Extremadura;1988M11;201
11 Extremadura;1988M10;474
11 Extremadura;1988M09;611
11 Extremadura;1988M08;1.371
11 Extremadura;1988M07;684
11 Extremadura;1988M06;436
11 Extremadura;1988M05;393
11 Extremadura;1988M04;512
11 Extremadura;1988M03;422
11 Extremadura;1988M02;268
11 Extremadura;1988M01;335
11 Extremadura;1987M12;566
11 Extremadura;1987M11;292
11 Extremadura;1987M10;561
11 Extremadura;1987M09;582
11 Extremadura;1987M08;1.492
11 Extremadura;1987M07;540
11 Extremadura;1987M06;408
11 Extremadura;1987M05;513
11 Extremadura;1987M04;534
11 Extremadura;1987M03;420
11 Extremadura;1987M02;199
11 Extremadura;1987M01;321
11 Extremadura;1986M12;630
11 Extremadura;1986M11;310
11 Extremadura;1986M10;494
11 Extremadura;1986M09;573
11 Extremadura;1986M08;1.554
11 Extremadura;1986M07;552
11 Extremadura;1986M06;397
11 Extremadura;1986M05;577
11 Extremadura;1986M04;367
11 Extremadura;1986M03;523
11 Extremadura;1986M02;268
11 Extremadura;1986M01;330
11 Extremadura;1985M12;567
11 Extremadura;1985M11;279
11 Extremadura;1985M10;467
11 Extremadura;1985M09;544
11 Extremadura;1985M08;1.403
11 Extremadura;1985M07;547
11 Extremadura;1985M06;395
11 Extremadura;1985M05;409
11 Extremadura;1985M04;455
11 Extremadura;1985M03;496
11 Extremadura;1985M02;288
11 Extremadura;1985M01;283
11 Extremadura;1984M12;681
11 Extremadura;1984M11;261
11 Extremadura;1984M10;476
11 Extremadura;1984M09;633
11 Extremadura;1984M08;1.282
11 Extremadura;1984M07;512
11 Extremadura;1984M06;398
11 Extremadura;1984M05;353
11 Extremadura;1984M04;541
11 Extremadura;1984M03;476
11 Extremadura;1984M02;292
11 Extremadura;1984M01;350
11 Extremadura;1983M12;560
11 Extremadura;1983M11;256
11 Extremadura;1983M10;513
11 Extremadura;1983M09;537
11 Extremadura;1983M08;1.338
11 Extremadura;1983M07;576
11 Extremadura;1983M06;374
11 Extremadura;1983M05;422
11 Extremadura;1983M04;551
11 Extremadura;1983M03;430
11 Extremadura;1983M02;315
11 Extremadura;1983M01;388
11 Extremadura;1982M12;627
11 Extremadura;1982M11;260
11 Extremadura;1982M10;495
11 Extremadura;1982M09;503
11 Extremadura;1982M08;1.259
11 Extremadura;1982M07;570
11 Extremadura;1982M06;375
11 Extremadura;1982M05;491
11 Extremadura;1982M04;515
11 Extremadura;1982M03;422
11 Extremadura;1982M02;284
11 Extremadura;1982M01;395
11 Extremadura;1981M12;673
11 Extremadura;1981M11;262
11 Extremadura;1981M10;524
11 Extremadura;1981M09;488
11 Extremadura;1981M08;1.351
11 Extremadura;1981M07;499
11 Extremadura;1981M06;401
11 Extremadura;1981M05;527
11 Extremadura;1981M04;514
11 Extremadura;1981M03;398
11 Extremadura;1981M02;342
